X,Y,OBJECTID,LOCATION_ID,COUNTY_ID,COUNTY_DESC,MUN_SORT,MUNICIPALITY,ROADNAME,ID_PREFIX,ID_RTE_NO,MP_SUFFIX,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,ROUTEID,ROUTEID_RH,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,STMP_SEQ,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AVMT,LINK,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT,AAWDT_2010,AAWDT_2011,AAWDT_2012,AAWDT_2013,AAWDT_2014,AAWDT_2015,AAWDT_2016,AAWDT_2017,AAWDT_2018,AAWDT,MOTORCYCLE_AADT,CAR_AADT,LIGHT_TRUCK_AADT,BUS_AADT,SINGLE_UNIT_AADT,COMBINATION_UNIT_AADT,LOC_ERROR,TRUCK_AADT,SUTRUCK_AADT_PCT_TRUCK,CUTRUCK__AADT_PCT_TRUCK,MCYCLE_AADT_PCT_OVERALL,CAR_AADT_PCT_OVERALL,LIGHT_TRUCK_AADT_PCT_OVERALL,BUS_AADT_PCT_OVERALL,SUTRUCK_AADT_PCT_OVERALL,CUTRUCK_AADT_PCT_OVERALL,TRUCK_AADT_PCT_OVERALL,NUM_LANES_ANNO,K_FACTOR_ANNO,D_FACTOR_ANNO,NORTH_EAST_SPLIT_ANNO,SOUTH_WEST_SPLIT_ANNO,AADT_2010_ANNO,AADT_2011_ANNO,AADT_2012_ANNO,AADT_2013_ANNO,AADT_2014_ANNO,AADT_2015_ANNO,AADT_2016_ANNO,AADT_2017_ANNO,AADT_2018_ANNO,AADT_ANNO,AAWDT_2010_ANNO,AAWDT_2011_ANNO,AAWDT_2012_ANNO,AAWDT_2013_ANNO,AAWDT_2014_ANNO,AAWDT_2015_ANNO,AAWDT_2016_ANNO,AAWDT_2017_ANNO,AAWDT_2018_ANNO,AAWDT_ANNO,MOTORCYCLE_AADT_ANNO,CAR_AADT_ANNO,BUS_AADT_ANNO,LIGHT_TRUCK_AADT_ANNO,SINGLE_UNIT_AADT_ANNO,COMBINATION_UNIT_AADT_ANNO,TRUCK_AADT_ANNO
-8368601.3276,4633948.0267,1782,S2011230592,23,Worcester,0,None,Ocean Pkwy,CO,583,  ,0.09,0,2.88,Ocean Pkwy -.10 Mile North Of Md 589,Md 589 Racetrack Rd To Md 90 Ocean City Expwy,Urban,5,Major Collector,23000CO00583  01NN**************,23000CO00583--1-----,1,North,2,F,0,7.88,58.13,50.03,49.97,11.9437,https://maps.roads.maryland.gov/itms_public/?stationid=S2011230592,,8510,8441,8462,8473,8834,9025,11460,11361,11362,,9190,9121,9142,9073,9454,9675,12150,12041,12502,,,,,,,NO ERROR,,,,,,,,,,,2,7.88,58.13,50.03,49.97,N/A,"8,510","8,441","8,462","8,473","8,834","9,025","11,460","11,361","11,362",N/A,"9,190","9,121","9,142","9,073","9,454","9,675","12,150","12,041","12,502",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8537576.3443,4724813.8134,1783,B0624,2,Anne Arundel,0,None,Robert Crain Hwy,MD,3,  ,2.37,2.18,3.12,Md3-.150ft S Of Crofton Station Ct,Md 424 To Johns Hopkins Rd,Urban,3,Principal Arterial Other,02000MD00003  01NN**************,02000MD00003--1-----,1,North,7,F,2,7.36,52.53,48,52,28.7178,https://maps.roads.maryland.gov/itms_public/?stationid=B0624,69861,70142,75330,75481,75262,77820,79301,81202,80330,83701,74751,75752,81360,81521,80532,83270,84851,86892,85950,85151,,,,,,,NO ERROR,,,,,,,,,,,7,7.36,52.53,48,52,"69,861","70,142","75,330","75,481","75,262","77,820","79,301","81,202","80,330","83,701","74,751","75,752","81,360","81,521","80,532","83,270","84,851","86,892","85,950","85,151",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8517060.0965,4646214.7012,1784,B040009,4,Calvert,0,None,Calvert Beach Rd,MD,765,J ,0.1,0,0.48,Md765j (calvert Beach Rd)-.10 Mi E Of Md2 ,Md 2/ball Rd (back) To Calvert Beach Rd(ahd),Urban,5,Major Collector,04000MD00765J 01EE**************,04000MD00765J-1-----,1,East,2,F,0,8.33,53.16,44.66,55.34,0.9044,https://maps.roads.maryland.gov/itms_public/?stationid=B040009,5361,5050,5011,5022,5013,5144,5245,5210,5161,5162,5741,5450,5411,5422,5363,5504,5625,5520,5471,5682,,,,,,,NO ERROR,,,,,,,,,,,2,8.33,53.16,44.66,55.34,"5,361","5,050","5,011","5,022","5,013","5,144","5,245","5,210","5,161","5,162","5,741","5,450","5,411","5,422","5,363","5,504","5,625","5,520","5,471","5,682",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8462976.9046,4761704.9233,1785,B2609,14,Kent,0,None,Augustine Herman Hwy,MD,213,  ,6.37,4.76,7.37,Md213-1.0 Mi S Of Md292,Md 561 To Still Pond Rd,Rural,4,Minor Arterial,14000MD00213  01NN**************,14000MD00213--1-----,1,North,2,F,2,8.26,58.75,50.27,49.73,3.079,https://maps.roads.maryland.gov/itms_public/?stationid=B2609,3412,3120,3131,3122,3133,3274,3345,3210,3191,3232,3582,3370,3321,3342,3323,3474,3595,3370,3351,3362,11,1991,872,28,258,72,NO ERROR,330,0.78181818,0.21818182,0.00340347,0.61602723,0.26980198,0.00866337,0.07982673,0.02227723,0.10210396,2,8.26,58.75,50.27,49.73,"3,412","3,120","3,131","3,122","3,133","3,274","3,345","3,210","3,191","3,232","3,582","3,370","3,321","3,342","3,323","3,474","3,595","3,370","3,351","3,362",11,"1,991",28,872,258,72,330
-8515931.8219,4804429.3125,1786,B2371,12,Harford,0,None,Fallston Rd,MD,152,  ,16.16,13.35,17.34,Md152-.30 Mi S Of Furnace Rd,Md 165 To Md 146,Urban,4,Minor Arterial,12000MD00152  01NN**************,12000MD00152--1-----,1,North,3,C,0,9.19,64.92,50.69,49.31,7.5002,https://maps.roads.maryland.gov/itms_public/?stationid=B2371,4060,3981,3992,3890,3891,3982,4560,4661,4632,5150,4260,4301,4232,4160,4121,4222,4880,4891,4862,5360,43,3727,895,36,289,160,NO ERROR,449,0.64365256,0.35634744,0.00834951,0.72368932,0.17378641,0.00699029,0.0561165,0.03106796,0.08718447,3,9.19,64.92,50.69,49.31,"4,060","3,981","3,992","3,890","3,891","3,982","4,560","4,661","4,632","5,150","4,260","4,301","4,232","4,160","4,121","4,222","4,880","4,891","4,862","5,360",43,"3,727",36,895,289,160,449
-8484042.2473,4716255.837,1787,S2009170016,17,Queen Anne's,0,None,Ramp 8 Fr Us 50 Sb To Md 18v Wb,RP,50,  ,0.1,0,0.21,Exit 43 Ramp 8 Fr Us 50 Sb To Md 18v Wb ,Exit 43 Ramp 08 Blue Star Memorial Hwy To Chester River Beach Rd,Urban,2,Principal Arterial Other Freeways and Expressways,17000RP00050  02SSUS43        08,17000RP00050--104308,2,West,1,F,0,7.95,100,0,100,0.1426,https://maps.roads.maryland.gov/itms_public/?stationid=S2009170016,1871,1842,1853,1854,1865,1770,1811,1852,1860,1861,1971,1992,1963,1984,1985,1880,1941,1982,1990,1971,,,,,,,NO ERROR,,,,,,,,,,,1,7.95,100,0,100,"1,871","1,842","1,853","1,854","1,865","1,770","1,811","1,852","1,860","1,861","1,971","1,992","1,963","1,984","1,985","1,880","1,941","1,982","1,990","1,971",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8555874.4666,4750363.4093,1788,S2005130074,13,Howard,0,None,Ramp 4 Fr Ramp 1 To Broken Land Pkwy,RP,29,  ,0.08,0,0.28,Exit 18 Ramp 4 Fr Ramp 1 (fr Us 29 Nb) To Broken Land Pkwy Eb,Exit 18 Ramp 04 Ramp 1 Fr Us 29 Nb To Broken Land Pkwy To Broken Land Pkwy,Urban,2,Principal Arterial Other Freeways and Expressways,13000RP00029  02EEUS18        04,13000RP00029--101804,2,East,1,F,0,15.05,100,100,0,0.2976,https://maps.roads.maryland.gov/itms_public/?stationid=S2005130074,2705,3010,2991,3002,2993,3074,3135,2940,2911,2912,2905,3250,3231,3242,3203,3294,3355,3150,3121,3092,,,,,,,NO ERROR,,,,,,,,,,,1,15.05,100,100,0,"2,705","3,010","2,991","3,002","2,993","3,074","3,135","2,940","2,911","2,912","2,905","3,250","3,231","3,242","3,203","3,294","3,355","3,150","3,121","3,092",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8531704.4325,4750949.3419,1789,B020055,2,Anne Arundel,0,None,Balto Annapolis Blvd,MD,648,E ,6.29,6.26,6.43,Md648e-200ft North Of Md169,Md 169 To Is 695,Urban,4,Minor Arterial,02000MD00648E 01NN**************,02000MD00648E-1-----,1,North,4,F,1,8.24,54.48,51.13,48.87,1.3118,https://maps.roads.maryland.gov/itms_public/?stationid=B020055,24921,20620,21260,21301,21242,21793,22214,22755,21140,21141,26671,22270,22960,23011,22732,23323,23774,24355,22620,22411,87,16856,3293,107,724,74,NO ERROR,798,0.90726817,0.09273183,0.00411523,0.79731328,0.15576368,0.00506126,0.03424625,0.00350031,0.03774656,4,8.24,54.48,51.13,48.87,"24,921","20,620","21,260","21,301","21,242","21,793","22,214","22,755","21,140","21,141","26,671","22,270","22,960","23,011","22,732","23,323","23,774","24,355","22,620","22,411",87,"16,856",107,"3,293",724,74,798
-8527408.5943,4741902.9105,1790,B020078,2,Anne Arundel,0,None,Gov Ritchie Hwy,MD,2,  ,34.52,33.98,34.67,Md2-100 Ft N Of Marley Station Rd,Md 100 To Ent To Marley Station Mall,Urban,3,Principal Arterial Other,02000MD00002  01NN**************,02000MD00002--1-----,1,South,5,C,2,8.5,59.52,47.86,52.14,5.3669,https://maps.roads.maryland.gov/itms_public/?stationid=B020078,,,,,,,,21230,21041,21310,,,,,,,,22720,22511,22590,99,17398,3168,116,461,68,NO ERROR,529,0.87145558,0.12854442,0.00464571,0.81642421,0.1486626,0.00544345,0.02163304,0.00319099,0.02482403,5,8.5,59.52,47.86,52.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"21,230","21,041","21,310",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"22,720","22,511","22,590",99,"17,398",116,"3,168",461,68,529
-8414558.6619,4634692.9792,1791,S2017220188,22,Wicomico,0,None,Whitman Ave,CO,585,  ,0.04,0,0.25,Whitman Ave - .04 North Of Emerson Ave,Whitman Ave .04 West Of Emerson Ave,Urban,6,Minor Collector,22000CO00585  01NN**************,22000CO00585--1-----,1,South,2,F,0,10.8,60,52.01,47.99,0.0285,https://maps.roads.maryland.gov/itms_public/?stationid=S2017220188,,,,,,,,310,311,312,,,,,,,,330,331,342,1,253,46,0,10,2,NO ERROR,12,0.83333333,0.16666667,0.00320513,0.81089744,0.1474359,0,0.03205128,0.00641026,0.03846154,2,10.8,60,52.01,47.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,310,311,312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,330,331,342,1,253,0,46,10,2,12
-8357553.8798,4629298.5778,1792,B4235,23,Worcester,0,None,Philadelphia Ave,MD,528,  ,7.07,6.39,7.57,Md528-between 22nd & 23rd St,33rd St To Md 378 (15th St),Urban,3,Principal Arterial Other,23000MD00528  01SS**************,23000MD00528--1-----,1,South,6,F,0,7.46,63.06,41.15,58.85,16.3158,https://maps.roads.maryland.gov/itms_public/?stationid=B4235,19052,26130,26211,26112,28380,29571,30192,37660,37431,37882,20392,28220,28311,28202,30370,31641,32312,39540,39301,39402,238,32017,4523,394,629,81,NO ERROR,710,0.88591549,0.11408451,0.00628267,0.84517713,0.11939708,0.01040072,0.01660419,0.00213822,0.01874241,6,7.46,63.06,41.15,58.85,"19,052","26,130","26,211","26,112","28,380","29,571","30,192","37,660","37,431","37,882","20,392","28,220","28,311","28,202","30,370","31,641","32,312","39,540","39,301","39,402",238,"32,017",394,"4,523",629,81,710
-8537846.1879,4767820.0531,1793,B240107,24,Baltimore City,999,Baltimore City,W Forest Park Ave,MU,1354,  ,0.8,0,1.292,W. Forest Park Ave-.20 Mi E Of Hillsdale Rd,Garrison Blvd To Pickwick Rd,Urban,4,Minor Arterial,24999MU01354  01WW**************,24999MU01354--1-----,1,West,2,F,0,8.67,52.1,49.72,50.28,5.2072,https://maps.roads.maryland.gov/itms_public/?stationid=B240107,10942,10760,10671,10692,10663,10944,11155,11140,11041,11042,11712,11620,11531,11552,11413,11714,11955,11920,11811,11712,,,,,,,NO ERROR,,,,,,,,,,,2,8.67,52.1,49.72,50.28,"10,942","10,760","10,671","10,692","10,663","10,944","11,155","11,140","11,041","11,042","11,712","11,620","11,531","11,552","11,413","11,714","11,955","11,920","11,811","11,712",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8555874.4385,4716701.9713,1794,S2012161014,16,Prince George's,0,None,Cipriano Rd,CO,28,  ,1.9,0.94,1.93,Cipriano Rd - Between Md 564 & Magnolia Ave,Good Luck Rd To Md 564,Urban,5,Major Collector,16000CO00028  01SS**************,16000CO00028--1-----,1,North,3,F,0,7.94,53.23,51.07,48.93,5.9084,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161014,,,15240,15271,15232,15633,15934,16325,16350,16351,,,16460,16491,16302,16733,17054,17315,17330,17991,,,,,,,NO ERROR,,,,,,,,,,,3,7.94,53.23,51.07,48.93,N/A,N/A,"15,240","15,271","15,232","15,633","15,934","16,325","16,350","16,351",N/A,N/A,"16,460","16,491","16,302","16,733","17,054","17,315","17,330","17,991",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8615588.4299,4810187.0617,1795,B1960,10,Frederick,0,None,Rocky Ridge Rd,MD,77,  ,8.54,8.44,10.9,Md77-.10 Mi E Of Md550 (jimtown Rd),Md 550 To Old Frederick Rd,Rural,5,Major Collector,10000MD00077  01EE**************,10000MD00077--1-----,1,West,2,C,2,10.66,55.15,48.49,51.51,2.577,https://maps.roads.maryland.gov/itms_public/?stationid=B1960,3152,2980,2961,2720,2711,2782,2820,2891,2872,2870,3372,3220,3201,2940,2901,2982,3020,3091,3072,3040,22,2079,566,51,135,17,NO ERROR,152,0.88815789,0.11184211,0.00766551,0.72439024,0.19721254,0.01777003,0.04703833,0.00592334,0.05296167,2,10.66,55.15,48.49,51.51,"3,152","2,980","2,961","2,720","2,711","2,782","2,820","2,891","2,872","2,870","3,372","3,220","3,201","2,940","2,901","2,982","3,020","3,091","3,072","3,040",22,"2,079",51,566,135,17,152
-8552467.2572,4683256.6569,1796,S2012161084,16,Prince George's,0,None,Cherry Tree Crossing Rd,CO,167,  ,0.1,0,2.8,Cherry Tree Crossing Rd - .10 Mi South Of Us 301,Crain Hwy (sb) To Brandywine Rd,Urban,7,Local,16000CO00167  01SS**************,16000CO00167--1-----,1,North,2,F,0,10.72,82.34,55.8,44.2,2.9853,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161084,,,2150,2151,2152,2213,2264,2325,2920,2921,,,2320,2321,2302,2373,2424,2475,3100,3211,,,,,,,NO ERROR,,,,,,,,,,,2,10.72,82.34,55.8,44.2,N/A,N/A,"2,150","2,151","2,152","2,213","2,264","2,325","2,920","2,921",N/A,N/A,"2,320","2,321","2,302","2,373","2,424","2,475","3,100","3,211",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8552046.7367,4764458.1931,1797,S1998130103,13,Howard,0,None,Ramp 1 Fr Us 29 Nb To Is 70 Wb,RP,70,  ,0.1,0,0.27,Exit 87 Ramp 1 Fr Us 29 Nb To Is 70 Wb,Exit 87 Ramp 01 Columbia Pike To No Name,Urban,1,Interstate,13000RP00070  02NNIS87        01,13000RP00070--108701,2,North,1,C,0,8.27,100,100,0,1.224,https://maps.roads.maryland.gov/itms_public/?stationid=S1998130103,9223,9234,9285,11670,11661,11942,12193,12494,12425,12420,9783,9794,9845,12370,12241,12542,12803,12994,12925,12920,,,,,,,NO ERROR,,,,,,,,,,,1,8.27,100,100,0,"9,223","9,234","9,285","11,670","11,661","11,942","12,193","12,494","12,425","12,420","9,783","9,794","9,845","12,370","12,241","12,542","12,803","12,994","12,925","12,920",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8521206.1231,4825501.9907,1798,B2421,12,Harford,0,None,Norrisville Rd,MD,23,  ,20.38,18.58,20.58,Md23-.20 Mi E Of Pennsylvania St/l,Md 136 To Pennsylvania St/l,Rural,5,Major Collector,12000MD00023  01WW**************,12000MD00023--1-----,1,West,2,F,0,8.94,53.06,51.33,48.67,4.2654,https://maps.roads.maryland.gov/itms_public/?stationid=B2421,2680,2631,2642,2633,2634,2705,5670,5801,5772,5843,2810,2841,2802,2823,2794,2875,6070,6151,6122,6193,36,4248,1254,29,234,42,NO ERROR,276,0.84782609,0.15217391,0.00616122,0.72702379,0.21461578,0.0049632,0.04004792,0.00718809,0.04723601,2,8.94,53.06,51.33,48.67,"2,680","2,631","2,642","2,633","2,634","2,705","5,670","5,801","5,772","5,843","2,810","2,841","2,802","2,823","2,794","2,875","6,070","6,151","6,122","6,193",36,"4,248",29,"1,254",234,42,276
-8519527.6888,4770837.4694,1799,S2012240232,24,Baltimore City,999,Baltimore City,Cedonia Ave,MU,1030,  ,1.02,0,1.62,Cedonia Ave - Between Hazelwood Ave & Duncrest Ave,Sinclair La (back) To Cedonia Ave (ahead),Urban,4,Minor Arterial,24999MU01030  01NN**************,24999MU01030--1-----,1,North,2,F,0,8.95,71.08,68.19,31.81,2.2416,https://maps.roads.maryland.gov/itms_public/?stationid=S2012240232,,,3920,3931,3922,4023,4104,4205,3790,3791,,,4230,4251,4202,4313,4394,4505,4060,4021,,,,,,,NO ERROR,,,,,,,,,,,2,8.95,71.08,68.19,31.81,N/A,N/A,"3,920","3,931","3,922","4,023","4,104","4,205","3,790","3,791",N/A,N/A,"4,230","4,251","4,202","4,313","4,394","4,505","4,060","4,021",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8827816.3645,4815392.3765,1800,S2014110554,11,Garrett,0,None,Bear Creek Rd,CO,277,  ,0.07,0,6.25,Bear Creek Rd - .10 Mi W Of Us 219,Us 219 To New Gravel Hill Rd,Rural,6,Minor Collector,11000CO00277  01WW**************,11000CO00277--1-----,1,East,2,F,0,11.13,72.97,49.32,50.68,1.6539,https://maps.roads.maryland.gov/itms_public/?stationid=S2014110554,,,,,650,671,692,713,714,725,,,,,690,711,742,763,764,775,,,,,,,NO ERROR,,,,,,,,,,,2,11.13,72.97,49.32,50.68,N/A,N/A,N/A,N/A,650,671,692,713,714,725,N/A,N/A,N/A,N/A,690,711,742,763,764,775,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8494623.6366,4786520.1706,1801,B2415,12,Harford,0,None,Edgewood Rd,CO,1988,  ,1.11,0,1.25,Edgewood Rd-.between Emmorton Park Rd & Snow Rd,Us 40 To Md 24,Urban,4,Minor Arterial,12000CO01988  01NN**************,12000CO01988--1-----,1,North,3,F,0,9.04,50.66,44.15,55.85,4.3809,https://maps.roads.maryland.gov/itms_public/?stationid=B2415,10152,9100,9031,9052,9390,9631,9812,9290,9211,9602,10862,9830,9751,9782,10050,10311,10502,9850,9761,9762,,,,,,,NO ERROR,,,,,,,,,,,3,9.04,50.66,44.15,55.85,"10,152","9,100","9,031","9,052","9,390","9,631","9,812","9,290","9,211","9,602","10,862","9,830","9,751","9,782","10,050","10,311","10,502","9,850","9,761","9,762",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8508669.4079,4632520.4919,1802,S2011040631,4,Calvert,0,None,Town Square Dr,CO,1188,  ,0.05,0,0.14,Town Square Dr Between Md 765q & Gunsmoke Trail,H G Trueman Rd To Gunsmoke Tr,Urban,5,Major Collector,04000CO01188  01SS**************,04000CO01188--1-----,1,South,3,F,0,9.21,59.29,50.48,49.52,0.5765,https://maps.roads.maryland.gov/itms_public/?stationid=S2011040631,,11280,11191,11212,11183,11474,11695,11380,11281,11282,,12180,12091,12112,11973,12284,12525,12060,11961,12412,,,,,,,NO ERROR,,,,,,,,,,,3,9.21,59.29,50.48,49.52,N/A,"11,280","11,191","11,212","11,183","11,474","11,695","11,380","11,281","11,282",N/A,"12,180","12,091","12,112","11,973","12,284","12,525","12,060","11,961","12,412",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8521617.2251,4764817.957,1803,S2009240053,24,Baltimore City,0,None,Ramp 5 Fr Md 151 Sb To Us 40 Eb,RP,40,  ,0.1,0.01,0.12,Exit 8 Ramp 5 Fr Md 151 Sb To Us 40 Eb,Exit 8  Ramp 05 Ramp 6 Fr Ramp 5 (fr Md151) To Is 895 Sb To Pulaski Hwy,Urban,3,Principal Arterial Other,24000RP00040  02SSUS8         05,24000RP00040--100805,2,South,1,F,0,9.39,100,0,100,0.0772,https://maps.roads.maryland.gov/itms_public/?stationid=S2009240053,1811,1822,1813,1824,1825,1840,1881,1932,1923,1924,1941,1972,1963,1974,1955,1970,2011,2072,2063,2044,,,,,,,NO ERROR,,,,,,,,,,,1,9.39,100,0,100,"1,811","1,822","1,813","1,824","1,825","1,840","1,881","1,932","1,923","1,924","1,941","1,972","1,963","1,974","1,955","1,970","2,011","2,072","2,063","2,044",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8570629.4054,4674633.1933,1804,S2012161128,16,Prince George's,0,None,Bealle Hill Rd,CO,626,  ,0.41,0,0.51,Bealle Hill Rd - .10 Mi North Of Md 373,Livingston Rd To Accokeek Rd,Urban,4,Minor Arterial,16000CO00626  01SS**************,16000CO00626--1-----,1,South,2,F,0,9.93,73.29,49.05,50.95,1.0091,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161128,,,4730,4741,4732,4863,4964,5085,5420,5421,,,5110,5121,5062,5203,5314,5445,5800,5751,,,,,,,NO ERROR,,,,,,,,,,,2,9.93,73.29,49.05,50.95,N/A,N/A,"4,730","4,741","4,732","4,863","4,964","5,085","5,420","5,421",N/A,N/A,"5,110","5,121","5,062","5,203","5,314","5,445","5,800","5,751",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8616769.164,4778043.0516,1805,B2005,10,Frederick,0,None,Urbana Pike,MD,355,  ,9.36,8.265,9.924,Md355-.40 Mi S Of Md85,New Technology Way To Is 70 (end Of Struc),Urban,4,Minor Arterial,10000MD00355  01NN**************,10000MD00355--1-----,1,North,4,F,2,8.34,59.95,47.19,52.81,14.0187,https://maps.roads.maryland.gov/itms_public/?stationid=B2005,18250,18321,18172,19730,19671,20182,20990,21491,23150,23151,19530,19791,19632,21310,21051,21602,22460,23001,24770,24541,115,18751,3109,138,884,154,NO ERROR,1038,0.85163776,0.14836224,0.00496739,0.80994341,0.13429226,0.00596087,0.0381841,0.00665198,0.04483608,4,8.34,59.95,47.19,52.81,"18,250","18,321","18,172","19,730","19,671","20,182","20,990","21,491","23,150","23,151","19,530","19,791","19,632","21,310","21,051","21,602","22,460","23,001","24,770","24,541",115,"18,751",138,"3,109",884,154,"1,038"
-8840039.4028,4817017.019,1806,S2010110003,11,Garrett,0,None,Ramp 2 Fr Is 68 Wb To Md 742 Nb,RP,68,  ,0.1,0,0.21,Exit 4 Ramp 2 Fr Is 68 Wb To Md 742 Nb,Exit 4  Ramp 02 National Freeway To Maple St,Rural,1,Interstate,11000RP00068  02NNIS4         02,11000RP00068--100402,2,North,1,F,0,10.67,100,100,0,0.0294,https://maps.roads.maryland.gov/itms_public/?stationid=S2010110003,330,331,332,333,344,355,370,381,382,383,340,331,332,343,344,365,370,391,382,373,,,,,,,NO ERROR,,,,,,,,,,,1,10.67,100,100,0,330,331,332,333,344,355,370,381,382,383,340,331,332,343,344,365,370,391,382,373,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8528715.3549,4764888.1234,1807,S2012240507,24,Baltimore City,999,Baltimore City,E Eager St,MU,1655,  ,0.07,0,0.24,E Eager St - Between N. Charles St & Md 2 (st. Paul St),N Charles St To Guilford Ave,Urban,4,Minor Arterial,24999MU01655  01EE**************,24999MU01655--1-----,1,East,2,C,0,13.47,100,100,0,0.184,https://maps.roads.maryland.gov/itms_public/?stationid=S2012240507,,,1680,1770,1771,1822,1863,1914,1905,2100,,,1810,1910,1901,1952,1993,2054,2045,2230,13,1802,131,2,104,48,NO ERROR,152,0.68421053,0.31578947,0.00619048,0.85809524,0.06238095,0.00095238,0.04952381,0.02285714,0.07238095,2,13.47,100,100,0,N/A,N/A,"1,680","1,770","1,771","1,822","1,863","1,914","1,905","2,100",N/A,N/A,"1,810","1,910","1,901","1,952","1,993","2,054","2,045","2,230",13,"1,802",2,131,104,48,152
-8567955.1439,4694564.0555,1808,S2000160242,16,Prince George's,0,None,Ramp 1 Fr Md 414 Nb To Is 95 Wb,RP,95,  ,0.06,0,0.19,Exit 4 Ramp 1 Fr Md 414 Nb To Is 95 Wb,Exit 4  Ramp 01 Md 414 Nb To Is 95 Wb,Urban,1,Interstate,16000RP00095  02NNIS4         01,16000RP00095--100401,2,West,1,F,0,10.45,100,0,100,0.4017,https://maps.roads.maryland.gov/itms_public/?stationid=S2000160242,,4290,4311,4352,4353,4464,5640,5781,5752,5793,,4550,4571,4612,4573,4694,5920,6011,5982,6033,,,,,,,NO ERROR,,,,,,,,,,,1,10.45,100,0,100,N/A,"4,290","4,311","4,352","4,353","4,464","5,640","5,781","5,752","5,793",N/A,"4,550","4,571","4,612","4,573","4,694","5,920","6,011","5,982","6,033",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8587134.1363,4719464.3478,1809,B2818,15,Montgomery,0,None,River Rd,MD,190,  ,12.58,11.52,12.71,Md190-.20 Mi W Of Md188,Is 495 To Md 188,Urban,3,Principal Arterial Other,15000MD00190  01EE**************,15000MD00190--1-----,1,West,4,C,0,7.68,51.93,50.7,49.3,20.1452,https://maps.roads.maryland.gov/itms_public/?stationid=B2818,41060,41221,40892,45160,45031,46202,45580,46671,46252,46380,43930,44521,44162,48770,48181,49442,48770,49941,49492,49160,70,39120,5224,290,1372,304,NO ERROR,1676,0.81861575,0.18138425,0.00150927,0.84346701,0.11263476,0.0062527,0.02958172,0.00655455,0.03613627,4,7.68,51.93,50.7,49.3,"41,060","41,221","40,892","45,160","45,031","46,202","45,580","46,671","46,252","46,380","43,930","44,521","44,162","48,770","48,181","49,442","48,770","49,941","49,492","49,160",70,"39,120",290,"5,224","1,372",304,"1,676"
-8519704.9808,4779208.4314,1810,S2017030307,3,Baltimore,0,None,Perring Park Rd,CO,3543,  ,0.2,0,0.23,Perring Park Rd - Between Harford Hills Rd & Old Harford Rd,Cider Mill Rd To Old Harford Rd,Urban,6,Minor Collector,03000CO03543  01SS**************,03000CO03543--1-----,1,North,2,F,0,16.33,53.68,51.94,48.06,0.1488,https://maps.roads.maryland.gov/itms_public/?stationid=S2017030307,,,,,,,,1790,1771,1772,,,,,,,,1900,1881,1952,,,,,,,NO ERROR,,,,,,,,,,,2,16.33,53.68,51.94,48.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,790","1,771","1,772",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,900","1,881","1,952",N/A,N/A,N/A,N/A,N/A,N/A,N/A
